# USFWS Form NR-1 weekly waterfowl counts for 11 refuges, National Archives RG-22.
# Recovered for anchors that shipped with NO source data at all.
# The NARA 3-letter code for each refuge was VERIFIED from the sheet's own REFUGE
# header (BDA='Bosque del Apache', QVR=', Stafford, Kansas' which is Quivira's
# location, BTL='Bitter Lake National Wildl', etc). refuge_header is kept per row
# so that mapping stays auditable.
# median_err is the sheet's own per-species days-use column vs sum(weekly)*7.
# WEEK 1 IS ASSUMED = SEP 1 and is NOT verified per refuge -- see ANCHOR_RULES.md;
# the convention is refuge-specific and a wrong guess shifts a curve up to ~6 days.
anchor,refuge_header,season,week,week_start,ducks_teal_excluded,n_cols,median_err
Bear River UT,Base Itrer Bef Iitah,1953,13,1953-11-24,56132,8,0.7468
Bear River UT,Base Itrer Bef Iitah,1953,14,1953-12-01,358,8,0.7468
Bear River UT,"Bear River Refuge, Utah",1954,1,1954-09-01,282100,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,2,1954-09-08,315600,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,3,1954-09-15,366200,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,4,1954-09-22,371502,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,5,1954-09-29,364001,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,6,1954-10-06,435002,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,7,1954-10-13,388035,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,8,1954-10-20,263230,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,9,1954-10-27,220300,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,10,1954-11-03,176727,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,11,1954-11-10,121180,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,12,1954-11-17,140820,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,13,1954-11-24,49490,10,0.018
Bear River UT,"Bear River Refuge, Utah",1954,14,1954-12-01,355,10,0.018
Bear River UT,Beaz Biver Refuge,1955,1,1955-09-01,437510,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,2,1955-09-08,391150,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,3,1955-09-15,379300,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,4,1955-09-22,518000,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,5,1955-09-29,491500,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,6,1955-10-06,470245,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,7,1955-10-13,645550,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,8,1955-10-20,356100,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,9,1955-10-27,243015,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,11,1955-11-10,264500,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,12,1955-11-17,14800,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,13,1955-11-24,19825,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,14,1955-12-01,29860,9,0.1073
Bear River UT,Beaz Biver Refuge,1955,15,1955-12-08,27470,9,0.1073
Bear River UT,"leaz Blver lefuge, Viah",1956,1,1956-09-01,558250,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,2,1956-09-08,529050,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,3,1956-09-15,670000,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,4,1956-09-22,645000,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,5,1956-09-29,611000,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,6,1956-10-06,593000,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,7,1956-10-13,996200,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,8,1956-10-20,218835,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,9,1956-10-27,95440,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,11,1956-11-10,153800,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,12,1956-11-17,11095,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,13,1956-11-24,9560,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,14,1956-12-01,15155,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,15,1956-12-08,3183,9,0.1091
Bear River UT,"leaz Blver lefuge, Viah",1956,16,1956-12-15,11385,9,0.1091
Bear River UT,LRAT,1957,1,1957-09-01,178500,10,0.9858
Bear River UT,LRAT,1957,2,1957-09-08,230550,10,0.9858
Bear River UT,LRAT,1957,3,1957-09-15,312000,10,0.9858
Bear River UT,LRAT,1957,4,1957-09-22,239000,10,0.9858
Bear River UT,LRAT,1957,5,1957-09-29,254500,10,0.9858
Bear River UT,LRAT,1957,6,1957-10-06,249000,10,0.9858
Bear River UT,LRAT,1957,7,1957-10-13,209800,10,0.9858
Bear River UT,LRAT,1957,8,1957-10-20,162120,10,0.9858
Bear River UT,LRAT,1957,9,1957-10-27,136400,10,0.9858
Bear River UT,LRAT,1957,10,1957-11-03,69800,10,0.9858
Bear River UT,LRAT,1957,11,1957-11-10,261625,10,0.9858
Bear River UT,LRAT,1957,12,1957-11-17,35165,10,0.9858
Bear River UT,LRAT,1957,13,1957-11-24,20835,10,0.9858
Bear River UT,LRAT,1957,14,1957-12-01,13235,10,0.9858
Bear River UT,LRAT,1957,15,1957-12-08,20750,10,0.9858
Bear River UT,LRAT,1957,16,1957-12-15,28950,10,0.9858
Bear River UT,LRAT,1957,17,1957-12-22,30140,10,0.9858
Bear River UT,", Utah September December 58 REFUGE",1958,1,1958-09-01,435475,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,2,1958-09-08,511990,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,3,1958-09-15,618650,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,4,1958-09-22,558175,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,5,1958-09-29,639151,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,6,1958-10-06,498500,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,7,1958-10-13,619150,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,8,1958-10-20,510200,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,9,1958-10-27,428800,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,10,1958-11-03,361875,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,11,1958-11-10,90270,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,12,1958-11-17,61123,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,13,1958-11-24,31976,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,14,1958-12-01,18565,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,15,1958-12-08,9370,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,16,1958-12-15,4738,10,0.0027
Bear River UT,", Utah September December 58 REFUGE",1958,17,1958-12-22,2095,10,0.0027
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,1,1959-09-01,109715,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,2,1959-09-08,86340,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,3,1959-09-15,81415,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,4,1959-09-22,119400,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,5,1959-09-29,162055,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,6,1959-10-06,169290,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,7,1959-10-13,159685,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,8,1959-10-20,130150,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,9,1959-10-27,113635,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,10,1959-11-03,70870,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,11,1959-11-10,30800,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,12,1959-11-17,33620,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,13,1959-11-24,10702,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,14,1959-12-01,4810,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,15,1959-12-08,5570,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,16,1959-12-15,2310,10,0.0892
Bear River UT,"Bear River Migratory Bird Refuge, UTAH",1959,17,1959-12-22,2091,10,0.0892
Bear River UT,Bear River Migratory Bird Refuge,1960,1,1960-09-01,258300,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,2,1960-09-08,255550,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,3,1960-09-15,301200,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,4,1960-09-22,134190,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,5,1960-09-29,114615,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,6,1960-10-06,121350,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,7,1960-10-13,166570,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,8,1960-10-20,284445,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,9,1960-10-27,191745,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,10,1960-11-03,330050,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,11,1960-11-10,151100,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,12,1960-11-17,134595,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,13,1960-11-24,17550,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,14,1960-12-01,8897,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,15,1960-12-08,9287,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1960,16,1960-12-15,3355,10,0.0004
Bear River UT,Bear River Migratory Bird Refuge,1961,1,1961-09-01,19368,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,2,1961-09-08,17902,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,3,1961-09-15,16659,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,4,1961-09-22,15835,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,5,1961-09-29,15835,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,6,1961-10-06,22090,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,7,1961-10-13,45528,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,8,1961-10-20,57205,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,9,1961-10-27,77676,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,10,1961-11-03,87950,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,11,1961-11-10,50515,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,12,1961-11-17,51000,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,13,1961-11-24,34875,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,14,1961-12-01,14325,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,15,1961-12-08,111535,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,16,1961-12-15,112785,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,17,1961-12-22,157170,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,18,1961-12-29,162050,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,19,1962-01-05,3585360,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,20,1962-01-12,6102,10,
Bear River UT,Bear River Migratory Bird Refuge,1961,21,1962-01-19,34379,10,
Bear River UT,BearRiver Migratory Bird Refuge,1962,1,1962-09-01,179990,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,2,1962-09-08,170950,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,3,1962-09-15,170950,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,4,1962-09-22,176250,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,5,1962-09-29,200030,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,6,1962-10-06,128725,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,7,1962-10-13,127075,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,8,1962-10-20,214650,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,9,1962-10-27,203305,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,10,1962-11-03,152325,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,11,1962-11-10,116800,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,12,1962-11-17,115045,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,13,1962-11-24,60830,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,14,1962-12-01,103510,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,15,1962-12-08,103180,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,16,1962-12-15,78520,10,0.01
Bear River UT,BearRiver Migratory Bird Refuge,1962,17,1962-12-22,140,10,0.01
Bear River UT,Bear River Migratory Bird Refuge,1963,1,1963-09-01,207515,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,2,1963-09-08,173975,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,3,1963-09-15,118695,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,4,1963-09-22,249930,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,5,1963-09-29,266650,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,6,1963-10-06,293275,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,7,1963-10-13,259880,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,8,1963-10-20,281883,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,9,1963-10-27,230245,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,10,1963-11-03,189620,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,11,1963-11-10,136825,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,12,1963-11-17,121535,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,13,1963-11-24,65484,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,14,1963-12-01,63780,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,15,1963-12-08,12698,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,16,1963-12-15,6031,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,17,1963-12-22,1728,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1963,18,1963-12-29,1378,10,0.0
Bear River UT,Bear River Migratory Bird Refuge,1964,1,1964-09-01,143370,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,2,1964-09-08,261175,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,3,1964-09-15,96100,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,4,1964-09-22,105060,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,5,1964-09-29,114100,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,6,1964-10-06,266810,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,7,1964-10-13,171565,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,8,1964-10-20,220985,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,9,1964-10-27,201985,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,10,1964-11-03,201900,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,11,1964-11-10,34820,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,12,1964-11-17,24430,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,13,1964-11-24,22675,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,14,1964-12-01,10700,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,15,1964-12-08,1050,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,16,1964-12-15,35,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1964,17,1964-12-22,72,10,0.0013
Bear River UT,Bear River Migratory Bird Refuge,1965,1,1965-09-01,200600,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,2,1965-09-08,135400,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,3,1965-09-15,69200,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,4,1965-09-22,168900,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,5,1965-09-29,249900,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,6,1965-10-06,154600,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,7,1965-10-13,283511,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,8,1965-10-20,232625,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,9,1965-10-27,145800,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,10,1965-11-03,268225,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,11,1965-11-10,44800,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,12,1965-11-17,54955,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,13,1965-11-24,78790,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,14,1965-12-01,73638,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,15,1965-12-08,29405,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,16,1965-12-15,27720,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,17,1965-12-22,5015,10,0.0299
Bear River UT,Bear River Migratory Bird Refuge,1965,18,1965-12-29,4416,10,0.0299
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,1,1966-09-01,27601,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,2,1966-09-08,27652,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,3,1966-09-15,15503,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,4,1966-09-22,22552,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,5,1966-09-29,21497,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,6,1966-10-06,31000,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,7,1966-10-13,28249,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,8,1966-10-20,41240,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,9,1966-10-27,32283,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,10,1966-11-03,27440,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,11,1966-11-10,77765,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,12,1966-11-17,67011,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,13,1966-11-24,42680,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,14,1966-12-01,23057,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,15,1966-12-08,20407,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,16,1966-12-15,1004,10,0.0052
Bear River UT,Bear Rizer Migratory Bird Refuge,1966,17,1966-12-22,149,10,0.0052
Bear River UT,Bear River,1967,1,1967-09-01,306650,10,0.0647
Bear River UT,Bear River,1967,2,1967-09-08,280500,10,0.0647
Bear River UT,Bear River,1967,3,1967-09-15,278000,10,0.0647
Bear River UT,Bear River,1967,4,1967-09-22,356200,10,0.0647
Bear River UT,Bear River,1967,5,1967-09-29,251700,10,0.0647
Bear River UT,Bear River,1967,6,1967-10-06,256200,10,0.0647
Bear River UT,Bear River,1967,7,1967-10-13,362150,10,0.0647
Bear River UT,Bear River,1967,8,1967-10-20,227150,10,0.0647
Bear River UT,Bear River,1967,9,1967-10-27,183075,10,0.0647
Bear River UT,Bear River,1967,10,1967-11-03,139500,10,0.0647
Bear River UT,Bear River,1967,11,1967-11-10,236970,10,0.0647
Bear River UT,Bear River,1967,12,1967-11-17,136100,10,0.0647
Bear River UT,Bear River,1967,13,1967-11-24,56800,10,0.0647
Bear River UT,Bear River,1967,14,1967-12-01,42355,10,0.0647
Bear River UT,Bear River,1967,15,1967-12-08,12160,10,0.0647
Bear River UT,Bear River,1967,16,1967-12-15,569,10,0.0647
Bear River UT,Bear River,1967,17,1967-12-22,451,10,0.0647
Bear River UT,Bear River,1969,1,1969-09-01,49450,10,
Bear River UT,Bear River,1969,2,1969-09-08,65500,10,
Bear River UT,Bear River,1969,3,1969-09-15,62700,10,
Bear River UT,Bear River,1969,4,1969-09-22,42000,10,
Bear River UT,Bear River,1969,5,1969-09-29,22744,10,
Bear River UT,Bear River,1969,6,1969-10-06,35000,10,
Bear River UT,Bear River,1969,7,1969-10-13,49351,10,
Bear River UT,Bear River,1969,8,1969-10-20,101000,10,
Bear River UT,Bear River,1969,9,1969-10-27,159973,10,
Bear River UT,Bear River,1969,10,1969-11-03,1039000,10,
Bear River UT,Bear Iiver,1970,1,1970-09-01,34990,10,
Bear River UT,Bear Iiver,1970,2,1970-09-08,18500,10,
Bear River UT,Bear Iiver,1970,3,1970-09-15,21030,10,
Bear River UT,Bear Iiver,1970,4,1970-09-22,29347,10,
Bear River UT,Bear Iiver,1970,5,1970-09-29,9250,10,
Bear River UT,Bear Iiver,1970,6,1970-10-06,38030,10,
Bear River UT,Bear Iiver,1970,7,1970-10-13,106000,10,
Bear River UT,Bear Iiver,1970,8,1970-10-20,174500,10,
Bear River UT,Bear Iiver,1970,9,1970-10-27,195950,10,
Bear River UT,Bear Iiver,1970,10,1970-11-03,192780,10,
Bear River UT,Bear Iiver,1970,11,1970-11-10,247046,10,
Bear River UT,Bear Iiver,1970,12,1970-11-17,129450,10,
Bear River UT,Bear Iiver,1970,13,1970-11-24,44360,10,
Bear River UT,Bear Iiver,1970,14,1970-12-01,67520,10,
Bear River UT,Bear Iiver,1970,15,1970-12-08,6875,10,
Bear River UT,Bear Iiver,1970,16,1970-12-15,2324,10,
Bear River UT,Bear Iiver,1970,17,1970-12-22,1100,10,
Bear River UT,Bear Iiver,1970,18,1970-12-29,150,10,
Bear River UT,Bear River,1971,1,1971-09-01,78486,10,0.0735
Bear River UT,Bear River,1971,2,1971-09-08,6450,10,0.0735
Bear River UT,Bear River,1971,3,1971-09-15,92392,10,0.0735
Bear River UT,Bear River,1971,4,1971-09-22,113500,10,0.0735
Bear River UT,Bear River,1971,5,1971-09-29,103831,10,0.0735
Bear River UT,Bear River,1971,6,1971-10-06,118692,10,0.0735
Bear River UT,Bear River,1971,7,1971-10-13,133462,10,0.0735
Bear River UT,Bear River,1971,8,1971-10-20,107316,10,0.0735
Bear River UT,Bear River,1971,9,1971-10-27,22697,10,0.0735
Bear River UT,Bear River,1971,10,1971-11-03,23658,10,0.0735
Bear River UT,Bear River,1971,11,1971-11-10,23792,10,0.0735
Bear River UT,Bear River,1971,12,1971-11-17,27061,10,0.0735
Bear River UT,Bear River,1971,13,1971-11-24,37205,10,0.0735
Bear River UT,Bear River,1971,14,1971-12-01,10184,10,0.0735
Bear River UT,Bear River,1971,15,1971-12-08,794,10,0.0735
Bear River UT,Bear River,1971,16,1971-12-15,163,10,0.0735
Bear River UT,Bear River,1971,17,1971-12-22,107,10,0.0735
Bear River UT,Bear River,1971,18,1971-12-29,103,10,0.0735
Bitter Lake,Bitter Lake N.. Refuge,1953,1,1953-09-01,168,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,2,1953-09-08,525,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,3,1953-09-15,709,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,4,1953-09-22,227,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,5,1953-09-29,2512,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,6,1953-10-06,1275,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,7,1953-10-13,1462,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,8,1953-10-20,6058,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,9,1953-10-27,9457,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,10,1953-11-03,11147,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,11,1953-11-10,6516,12,
Bitter Lake,Bitter Lake N.. Refuge,1953,12,1953-11-17,1344714017,12,
Bitter Lake,Bitter Lake N.W. Refuge,1954,1,1954-09-01,381,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,2,1954-09-08,421,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,3,1954-09-15,415,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,4,1954-09-22,858,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,5,1954-09-29,1883,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,6,1954-10-06,1611,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,7,1954-10-13,5751,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,8,1954-10-20,5704,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,9,1954-10-27,12230,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,10,1954-11-03,4418,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,11,1954-11-10,4051,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,12,1954-11-17,8247,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,13,1954-11-24,4104,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,14,1954-12-01,9165,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,15,1954-12-08,11030,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,16,1954-12-15,16039,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,17,1954-12-22,14310,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,18,1954-12-29,24792,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,19,1955-01-05,935167,10,
Bitter Lake,Bitter Lake N.W. Refuge,1954,20,1955-01-12,25,10,
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,1,1955-09-01,108,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,2,1955-09-08,246,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,3,1955-09-15,351,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,4,1955-09-22,652,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,5,1955-09-29,1512,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,6,1955-10-06,2319,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,7,1955-10-13,5879,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,8,1955-10-20,7870,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,9,1955-10-27,7895,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,10,1955-11-03,13631,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,11,1955-11-10,10034,10,0.2684
Bitter Lake,Bitter Lake Nat'1 I/L Refuze,1955,12,1955-11-17,15103,10,0.2684
